sample_id,target_tool_call_id,target_tool_call_str,target_no_tool_id,target_no_tool_str,query_tool_path__step_1__node,query_tool_path__step_1__ratio,query_tool_path__step_1__top1,query_tool_path__step_1__boundary_flip,query_tool_path__step_2__node,query_tool_path__step_2__ratio,query_tool_path__step_2__top1,query_tool_path__step_2__boundary_flip,query_tool_path__step_3__node,query_tool_path__step_3__ratio,query_tool_path__step_3__top1,query_tool_path__step_3__boundary_flip,query_tool_path__step_4__node,query_tool_path__step_4__ratio,query_tool_path__step_4__top1,query_tool_path__step_4__boundary_flip,schema_tool_path__step_1__node,schema_tool_path__step_1__ratio,schema_tool_path__step_1__top1,schema_tool_path__step_1__boundary_flip,schema_tool_path__step_2__node,schema_tool_path__step_2__ratio,schema_tool_path__step_2__top1,schema_tool_path__step_2__boundary_flip,no_tool_path__step_1__node,no_tool_path__step_1__ratio,no_tool_path__step_1__top1,no_tool_path__step_1__boundary_flip,no_tool_path__step_2__node,no_tool_path__step_2__ratio,no_tool_path__step_2__top1,no_tool_path__step_2__boundary_flip,no_tool_path__step_3__node,no_tool_path__step_3__ratio,no_tool_path__step_3__top1,no_tool_path__step_3__boundary_flip
codecontests_java_69,151657,<tool_call>,40,I,L2H14,0.23684210526315788,False,False,MLP11,0.3980263157894737,False,False,MLP16,0.46381578947368424,False,False,L24H6,0.8453947368421053,False,False,L21H12,0.6118421052631579,False,False,MLP27,0.9662828947368421,True,True,L16H4,0.23507462686567165,False,False,MLP17,0.5914179104477612,False,False,L23H6,0.835820895522388,True,True
codecontests_cpp_70,151657,<tool_call>,40,I,L2H14,0.07234042553191489,False,False,MLP11,-0.05531914893617021,False,False,MLP16,0.3617021276595745,False,False,L24H6,0.6531914893617021,False,False,L21H12,0.8659574468085106,True,True,MLP27,0.9845744680851064,True,True,L16H4,-0.014598540145985401,False,False,MLP17,0.5109489051094891,False,False,L23H6,0.6587591240875912,False,False
codecontests_java_70,151657,<tool_call>,40,I,L2H14,0.16167664670658682,False,False,MLP11,0.7709580838323353,False,False,MLP16,0.6961077844311377,False,False,L24H6,0.9109281437125748,True,True,L21H12,0.8502994011976048,False,False,MLP27,0.9882578592814372,True,True,L16H4,0.21370967741935484,False,False,MLP17,0.532258064516129,False,False,L23H6,0.7782258064516129,False,False
codecontests_cpp_72,151657,<tool_call>,40,I,L2H14,-0.10526315789473684,False,False,MLP11,-0.05741626794258373,False,False,MLP16,0.2583732057416268,False,False,L24H6,0.5765550239234449,False,False,L21H12,0.6818181818181818,False,False,MLP27,0.8905502392344498,True,True,L16H4,0.3989071038251366,False,False,MLP17,0.7759562841530054,False,False,L23H6,0.9016393442622951,True,True
codecontests_java_72,151657,<tool_call>,40,I,L2H14,0.04878048780487805,False,False,MLP11,0.9333079268292683,True,True,MLP16,0.9594131097560976,True,True,L24H6,0.9819931402439024,True,True,L21H12,0.8528963414634146,False,False,MLP27,0.9965701219512195,True,True,L16H4,0.17699115044247787,False,False,MLP17,0.5022123893805309,False,False,L23H6,0.7234513274336283,False,False
codecontests_cpp_73,151657,<tool_call>,40,I,L2H14,0.18092105263157895,False,False,MLP11,0.7105263157894737,False,False,MLP16,0.8832236842105263,True,True,L24H6,0.9375,True,True,L21H12,0.9268092105263158,True,True,MLP27,0.996325041118421,True,True,L16H4,0.13142857142857142,False,False,MLP17,0.3742857142857143,False,False,L23H6,0.5342857142857143,False,False
codecontests_java_73,151657,<tool_call>,40,I,L2H14,-0.022222222222222223,False,False,MLP11,0.36666666666666664,False,False,MLP16,0.44814814814814813,False,False,L24H6,0.762962962962963,False,False,L21H12,0.5555555555555556,False,False,MLP27,0.8962962962962963,False,False,L16H4,0.45075757575757575,False,False,MLP17,0.8882575757575758,True,True,L23H6,0.9462594696969697,True,True
apps_python_74,151657,<tool_call>,40,I,L2H14,-0.026737967914438502,False,False,MLP11,0.058823529411764705,False,False,MLP16,0.22994652406417113,False,False,L24H6,0.5909090909090909,False,False,L21H12,0.6229946524064172,False,False,MLP27,0.9411764705882353,True,True,L16H4,0.21511627906976744,False,False,MLP17,0.3633720930232558,False,False,L23H6,0.684593023255814,False,False
codecontests_cpp_74,151657,<tool_call>,40,I,L2H14,-0.01990049751243781,False,False,MLP11,0.5298507462686567,False,False,MLP16,0.6716417910447762,False,False,L24H6,0.8395522388059702,False,False,L21H12,0.75,False,False,MLP27,0.9822761194029851,True,True,L16H4,0.14855072463768115,False,False,MLP17,0.4746376811594203,False,False,L23H6,0.6902173913043478,False,False
codecontests_java_74,151657,<tool_call>,40,I,L2H14,0.034482758620689655,False,False,MLP11,0.38362068965517243,False,False,MLP16,0.31896551724137934,False,False,L24H6,0.8049568965517241,False,False,L21H12,0.6961206896551724,False,False,MLP27,0.9855199353448276,True,True,L16H4,0.29615384615384616,False,False,MLP17,0.55,False,False,L23H6,0.8105769230769231,True,False
humaneval_python_74,151657,<tool_call>,40,I,L2H14,-0.009009009009009009,False,False,MLP11,-0.21621621621621623,False,False,MLP16,0.25675675675675674,False,False,L24H6,0.6193693693693694,False,False,L21H12,0.6058558558558559,False,False,MLP27,0.9025900900900901,False,False,L16H4,0.0896551724137931,False,False,MLP17,0.593103448275862,False,False,L23H6,0.8129310344827586,True,True
apps_python_75,151657,<tool_call>,40,I,L2H14,-0.0136986301369863,False,False,MLP11,0.3242009132420091,False,False,MLP16,0.6894977168949772,False,False,L24H6,0.8613013698630136,False,True,L21H12,0.6210045662100456,False,False,MLP27,0.8664383561643836,False,True,L16H4,0.13690476190476192,False,False,MLP17,0.6979166666666666,True,False,L23H6,0.8355654761904762,True,True
codecontests_cpp_75,151657,<tool_call>,40,I,L2H14,0.4264705882352941,False,False,MLP11,0.8316176470588236,False,False,MLP16,0.8558823529411764,True,False,L24H6,0.9261029411764706,True,True,L21H12,0.6985294117647058,False,False,MLP27,0.9669117647058824,True,True,L16H4,0.09954751131221719,False,False,MLP17,0.744343891402715,False,False,L23H6,0.8540723981900452,True,True
codecontests_java_75,151657,<tool_call>,40,I,L2H14,0.03365384615384615,False,False,MLP11,0.36538461538461536,False,False,MLP16,0.5528846153846154,False,False,L24H6,0.8341346153846154,False,False,L21H12,0.8365384615384616,False,False,MLP27,0.9857271634615384,True,True,L16H4,0.1728395061728395,False,False,MLP17,0.5617283950617284,False,False,L23H6,0.8240740740740741,False,False
apps_python_76,151657,<tool_call>,40,I,L2H14,-0.12650602409638553,False,False,MLP11,0.0963855421686747,False,False,MLP16,0.6822289156626506,False,False,L24H6,0.766566265060241,False,False,L21H12,0.4759036144578313,False,False,MLP27,0.8832831325301205,True,True,L16H4,0.1879432624113475,False,False,MLP17,0.5656028368794326,False,False,L23H6,0.7553191489361702,False,False
codecontests_java_76,151657,<tool_call>,40,I,L2H14,0.20253164556962025,False,False,MLP11,0.7246835443037974,False,False,MLP16,0.6060126582278481,False,False,L24H6,0.8370253164556962,False,False,L21H12,0.754746835443038,False,False,MLP27,0.9703322784810127,True,True,L16H4,0.18269230769230768,False,False,MLP17,0.7728365384615384,False,False,L23H6,0.8936298076923077,True,True
humaneval_python_76,151657,<tool_call>,40,I,L2H14,0.16062176165803108,False,False,MLP11,0.29015544041450775,False,False,MLP16,0.8762953367875648,False,False,L24H6,0.9238989637305699,True,True,L21H12,0.7487046632124352,False,False,MLP27,0.9430051813471503,True,True,L16H4,0.13966480446927373,False,False,MLP17,0.6145251396648045,False,False,L23H6,0.8212290502793296,True,False
apps_python_77,151657,<tool_call>,40,I,L2H14,0.08968609865470852,False,False,MLP11,-0.017937219730941704,False,False,MLP16,0.4304932735426009,False,False,L24H6,0.7443946188340808,False,False,L21H12,0.6524663677130045,False,False,MLP27,0.905829596412556,False,True,L16H4,0.009259259259259259,False,False,MLP17,0.4074074074074074,False,False,L23H6,0.6620370370370371,False,False
codecontests_cpp_77,151657,<tool_call>,40,I,L2H14,0.12359550561797752,False,False,MLP11,0.5280898876404494,False,False,MLP16,0.3342696629213483,False,False,L24H6,0.6671348314606742,False,False,L21H12,0.601123595505618,False,False,MLP27,0.8890449438202247,False,False,L16H4,0.13142857142857142,False,False,MLP17,0.6385714285714286,False,False,L23H6,0.8442857142857143,True,True
codecontests_java_77,151657,<tool_call>,40,I,L2H14,0.058823529411764705,False,False,MLP11,0.7470588235294118,False,False,MLP16,0.807843137254902,False,False,L24H6,0.9634803921568628,True,True,L21H12,0.5666666666666667,False,False,MLP27,0.9858455882352941,True,True,L16H4,0.32340425531914896,False,False,MLP17,0.7659574468085106,True,False,L23H6,0.8978723404255319,True,True
humaneval_python_78,151657,<tool_call>,40,I,L2H14,0.22014925373134328,False,False,MLP11,0.5111940298507462,False,False,MLP16,0.9638526119402985,True,True,L24H6,0.9779617537313433,True,True,L21H12,0.4626865671641791,False,False,MLP27,0.9463619402985075,True,True,L16H4,0.18789808917197454,False,False,MLP17,0.5,False,False,L23H6,0.7372611464968153,True,False
apps_python_79,151657,<tool_call>,40,I,L2H14,0.05128205128205128,False,False,MLP11,-0.22564102564102564,False,False,MLP16,0.1282051282051282,False,False,L24H6,0.49743589743589745,False,False,L21H12,0.5897435897435898,False,False,MLP27,0.8839743589743589,False,False,L16H4,-0.12295081967213115,False,False,MLP17,0.1762295081967213,False,False,L23H6,0.6065573770491803,False,False
codecontests_cpp_79,151657,<tool_call>,40,I,L2H14,-0.16296296296296298,False,False,MLP11,0.1814814814814815,False,False,MLP16,0.5,False,False,L24H6,0.7092592592592593,False,False,L21H12,0.6777777777777778,False,False,MLP27,0.9097222222222222,True,True,L16H4,0.28654970760233917,False,False,MLP17,0.6871345029239766,False,False,L23H6,0.8347953216374269,True,True
codecontests_java_79,151657,<tool_call>,40,I,L2H14,0.22692307692307692,False,False,MLP11,0.5673076923076923,False,False,MLP16,0.5865384615384616,False,False,L24H6,0.9,True,False,L21H12,0.958173076923077,True,True,MLP27,0.9985426682692308,True,True,L16H4,0.14634146341463414,False,False,MLP17,0.36585365853658536,False,False,L23H6,0.573170731707317,False,False
mbpp_python_79,151657,<tool_call>,40,I,L2H14,0.08411214953271028,False,False,MLP11,0.18691588785046728,False,False,MLP16,0.3598130841121495,False,False,L24H6,0.6962616822429907,False,False,L21H12,0.647196261682243,False,False,MLP27,0.7932242990654206,False,False,L16H4,0.22916666666666666,False,False,MLP17,0.8125,True,True,L23H6,0.9411458333333333,True,True
apps_python_80,151657,<tool_call>,40,I,L2H14,0.03508771929824561,False,False,MLP11,0.506578947368421,False,False,MLP16,0.6798245614035088,False,False,L24H6,0.8234649122807017,False,False,L21H12,0.5921052631578947,False,False,MLP27,0.8980263157894737,False,False,L16H4,0.37435897435897436,False,False,MLP17,0.617948717948718,False,False,L23H6,0.8628205128205129,True,True
codecontests_cpp_80,151657,<tool_call>,40,I,L2H14,-0.16911764705882354,False,False,MLP11,-0.29411764705882354,False,False,MLP16,0.4485294117647059,False,False,L24H6,0.6930147058823529,False,False,L21H12,0.7150735294117647,False,False,MLP27,0.9754136029411765,True,True,L16H4,0.1,False,False,MLP17,0.45714285714285713,False,False,L23H6,0.625,False,False
codecontests_java_80,151657,<tool_call>,40,I,L2H14,0.1987179487179487,False,False,MLP11,0.657051282051282,False,False,MLP16,0.8461538461538461,False,False,L24H6,0.9745592948717948,True,True,L21H12,0.9078525641025641,False,False,MLP27,0.9976462339743589,True,True,L16H4,0.1059322033898305,False,False,MLP17,0.4703389830508475,False,False,L23H6,0.6885593220338984,False,False
apps_python_81,151657,<tool_call>,40,I,L2H14,0.30494505494505497,False,False,MLP11,0.6565934065934066,False,False,MLP16,0.8798076923076923,True,False,L24H6,0.9478021978021978,True,True,L21H12,0.8076923076923077,False,False,MLP27,0.948489010989011,True,True,L16H4,0.1,False,False,MLP17,0.4921052631578947,False,False,L23H6,0.6657894736842105,False,False
codecontests_java_81,151657,<tool_call>,40,I,L2H14,-0.039735099337748346,False,False,MLP11,0.39072847682119205,False,False,MLP16,0.5728476821192053,False,False,L24H6,0.7971854304635762,True,True,L21H12,0.8617549668874173,True,True,MLP27,0.8969370860927153,True,True,L16H4,0.15021459227467812,False,False,MLP17,0.3648068669527897,False,False,L23H6,0.6030042918454935,False,False
mbpp_python_81,151657,<tool_call>,40,I,L2H14,0.0,False,False,MLP11,0.24293785310734464,False,False,MLP16,0.3983050847457627,False,False,L24H6,0.6045197740112994,False,False,L21H12,0.6850282485875706,False,False,MLP27,0.7161016949152542,False,False,L16H4,0.3575418994413408,False,False,MLP17,0.7513966480446927,False,False,L23H6,0.8512569832402235,True,True
apps_python_82,151657,<tool_call>,40,I,L2H14,0.053811659192825115,False,False,MLP11,0.13452914798206278,False,False,MLP16,0.2556053811659193,False,False,L24H6,0.6121076233183856,False,False,L21H12,0.5381165919282511,False,False,MLP27,0.7443946188340808,False,False,L16H4,0.375,False,False,MLP17,0.71875,False,False,L23H6,0.9055989583333334,True,True
codecontests_java_82,151657,<tool_call>,40,I,L2H14,0.04961832061068702,False,False,MLP11,0.5114503816793893,False,False,MLP16,0.7681297709923665,False,False,L24H6,0.9169847328244275,True,True,L21H12,0.75,False,False,MLP27,0.9762643129770993,True,True,L16H4,0.244,False,False,MLP17,0.716,False,False,L23H6,0.856,True,True
apps_python_83,151657,<tool_call>,40,I,L2H14,0.06535947712418301,False,False,MLP11,0.08496732026143791,False,False,MLP16,0.39215686274509803,False,False,L24H6,0.6503267973856209,False,False,L21H12,0.37254901960784315,False,False,MLP27,0.8357843137254902,False,False,L16H4,0.2214765100671141,False,False,MLP17,0.7315436241610739,True,True,L23H6,0.8246644295302014,True,True
codecontests_cpp_83,151657,<tool_call>,40,I,L2H14,0.0,False,False,MLP11,-0.0546218487394958,False,False,MLP16,0.3739495798319328,False,False,L24H6,0.7184873949579832,False,False,L21H12,0.8035714285714286,False,False,MLP27,0.9690126050420168,True,True,L16H4,0.07894736842105263,False,False,MLP17,0.5763157894736842,False,False,L23H6,0.7789473684210526,False,False
codecontests_java_83,151657,<tool_call>,40,I,L2H14,0.4090909090909091,False,False,MLP11,0.625,False,False,MLP16,0.37272727272727274,False,False,L24H6,0.8170454545454545,False,False,L21H12,0.7840909090909091,False,False,MLP27,0.9630681818181818,True,True,L16H4,0.1909722222222222,False,False,MLP17,0.4861111111111111,False,False,L23H6,0.7083333333333334,False,False
apps_python_84,151657,<tool_call>,40,I,L2H14,0.021164021164021163,False,False,MLP11,-0.2804232804232804,False,False,MLP16,0.19576719576719576,False,False,L24H6,0.5396825396825397,False,False,L21H12,0.656084656084656,False,False,MLP27,0.9041005291005291,False,True,L16H4,-0.06763285024154589,False,False,MLP17,0.2608695652173913,False,False,L23H6,0.5193236714975845,False,False
codecontests_java_84,151657,<tool_call>,40,I,L2H14,-0.11494252873563218,False,False,MLP11,0.7658045977011494,False,False,MLP16,0.7198275862068966,False,False,L24H6,0.9263649425287356,True,True,L21H12,0.8132183908045977,False,False,MLP27,0.9948141163793104,True,True,L16H4,0.5124378109452736,False,False,MLP17,0.5024875621890548,False,False,L23H6,0.7126865671641791,False,False
humaneval_python_84,151657,<tool_call>,40,I,L2H14,0.08955223880597014,False,False,MLP11,0.13432835820895522,False,False,MLP16,0.01990049751243781,False,False,L24H6,0.5970149253731343,False,False,L21H12,0.6878109452736318,False,False,MLP27,0.8022388059701493,False,False,L16H4,0.3017241379310345,False,False,MLP17,0.7916666666666666,True,True,L23H6,0.8735632183908046,True,True
apps_python_85,151657,<tool_call>,40,I,L2H14,-0.17703349282296652,False,False,MLP11,-0.6076555023923444,False,False,MLP16,0.2679425837320574,False,False,L24H6,0.5861244019138756,False,False,L21H12,0.3684210526315789,False,False,MLP27,0.8265550239234449,False,False,L16H4,0.2608695652173913,False,False,MLP17,0.8322981366459627,True,True,L23H6,0.9305124223602484,True,True
codecontests_cpp_85,151657,<tool_call>,40,I,L2H14,0.059322033898305086,False,False,MLP11,0.025423728813559324,False,False,MLP16,0.5444915254237288,False,False,L24H6,0.7425847457627118,False,False,L21H12,0.7658898305084746,False,False,MLP27,0.9295550847457628,True,True,L16H4,0.24644549763033174,False,False,MLP17,0.5687203791469194,False,False,L23H6,0.7677725118483413,False,False
codecontests_java_85,151657,<tool_call>,40,I,L2H14,0.06164383561643835,False,False,MLP11,0.9028253424657534,True,True,MLP16,0.9148116438356164,True,True,L24H6,0.9719606164383562,True,True,L21H12,0.8227739726027398,False,False,MLP27,0.9982341609589042,True,True,L16H4,0.30357142857142855,False,False,MLP17,0.6763392857142857,False,False,L23H6,0.8677455357142857,True,True
humaneval_python_85,151657,<tool_call>,40,I,L2H14,-0.07894736842105263,False,False,MLP11,0.006578947368421052,False,False,MLP16,0.6611842105263158,False,False,L24H6,0.8264802631578947,False,False,L21H12,0.59375,False,False,MLP27,0.7072368421052632,False,False,L16H4,0.1326530612244898,False,False,MLP17,0.7844387755102041,True,True,L23H6,0.9043367346938775,True,True
apps_python_86,151657,<tool_call>,40,I,L2H14,-0.05194805194805195,False,False,MLP11,0.35064935064935066,False,False,MLP16,0.5292207792207793,False,False,L24H6,0.711038961038961,False,False,L21H12,0.44155844155844154,False,False,MLP27,0.890422077922078,False,False,L16H4,0.15234375,False,False,MLP17,0.6640625,True,False,L23H6,0.87890625,True,True
codecontests_java_86,151657,<tool_call>,40,I,L2H14,-0.26515151515151514,False,False,MLP11,0.7518939393939394,False,False,MLP16,0.6306818181818182,False,False,L24H6,0.8920454545454546,True,True,L21H12,0.8106060606060606,False,False,MLP27,0.9966412168560606,True,True,L16H4,0.3105022831050228,False,False,MLP17,0.3926940639269406,False,False,L23H6,0.6438356164383562,False,False
apps_python_87,151657,<tool_call>,40,I,L2H14,0.04060913705583756,False,False,MLP11,0.01015228426395939,False,False,MLP16,0.38578680203045684,False,False,L24H6,0.6941624365482234,False,False,L21H12,0.5203045685279187,False,False,MLP27,0.7550761421319797,False,False,L16H4,0.2950310559006211,False,False,MLP17,0.7546583850931677,True,False,L23H6,0.8975155279503105,True,True
codecontests_cpp_87,151657,<tool_call>,40,I,L2H14,-0.004464285714285714,False,False,MLP11,-0.12053571428571429,False,False,MLP16,0.4330357142857143,False,False,L24H6,0.7120535714285714,False,False,L21H12,0.7287946428571429,False,False,MLP27,0.9517299107142857,True,True,L16H4,0.18316831683168316,False,False,MLP17,0.6893564356435643,False,False,L23H6,0.8508663366336634,True,True
codecontests_java_87,151657,<tool_call>,40,I,L2H14,0.23529411764705882,False,False,MLP11,0.6348039215686274,False,False,MLP16,0.7647058823529411,False,False,L24H6,0.9298406862745098,True,True,L21H12,0.9652267156862745,True,True,MLP27,0.9983436734068627,True,True,L16H4,0.1368421052631579,False,False,MLP17,0.3263157894736842,False,False,L23H6,0.5421052631578948,False,False
apps_python_88,151657,<tool_call>,40,I,L2H14,0.03167420814479638,False,False,MLP11,0.18552036199095023,False,False,MLP16,0.4343891402714932,False,False,L24H6,0.7013574660633484,False,False,L21H12,0.6153846153846154,False,False,MLP27,0.829185520361991,False,False,L16H4,0.0,False,False,MLP17,0.7165775401069518,True,True,L23H6,0.8181818181818182,True,True
codecontests_java_88,151657,<tool_call>,40,I,L2H14,-0.0684931506849315,False,False,MLP11,0.2534246575342466,False,False,MLP16,0.5171232876712328,False,False,L24H6,0.8356164383561644,False,False,L21H12,0.4965753424657534,False,False,MLP27,0.9173801369863014,False,False,L16H4,0.36082474226804123,False,False,MLP17,0.9123711340206185,True,True,L23H6,0.9577963917525774,True,True
codecontests_cpp_89,151657,<tool_call>,40,I,L2H14,-0.025806451612903226,False,False,MLP11,0.4161290322580645,False,False,MLP16,0.614516129032258,False,False,L24H6,0.8508064516129032,False,False,L21H12,0.7870967741935484,False,False,MLP27,0.8951612903225806,False,True,L16H4,0.20670391061452514,False,False,MLP17,0.6256983240223464,False,False,L23H6,0.7681564245810056,True,False
codecontests_java_89,151657,<tool_call>,40,I,L2H14,0.0875,False,False,MLP11,0.44166666666666665,False,False,MLP16,0.5833333333333334,False,False,L24H6,0.83125,False,False,L21H12,0.9442708333333333,True,True,MLP27,0.99287109375,True,True,L16H4,0.2346368715083799,False,False,MLP17,0.5726256983240223,False,False,L23H6,0.7821229050279329,False,False
codecontests_java_90,151657,<tool_call>,40,I,L2H14,0.08097165991902834,False,False,MLP11,0.46153846153846156,False,False,MLP16,0.5141700404858299,False,False,L24H6,0.8714574898785425,False,False,L21H12,0.8117408906882592,False,False,MLP27,0.9498987854251012,True,True,L16H4,0.19924812030075187,False,False,MLP17,0.6372180451127819,False,False,L23H6,0.8646616541353384,True,True
apps_python_91,151657,<tool_call>,40,I,L2H14,-0.215,False,False,MLP11,0.185,False,False,MLP16,0.49,False,False,L24H6,0.7225,False,False,L21H12,0.5875,False,False,MLP27,0.805,False,False,L16H4,0.3356643356643357,False,False,MLP17,0.8208041958041958,True,True,L23H6,0.9143356643356644,True,True
codecontests_cpp_91,151657,<tool_call>,40,I,L2H14,0.07692307692307693,False,False,MLP11,-0.4755244755244755,False,False,MLP16,0.07692307692307693,False,False,L24H6,0.5244755244755245,False,False,L21H12,0.6940559440559441,False,False,MLP27,0.8566433566433567,True,True,L16H4,0.47297297297297297,False,False,MLP17,0.5472972972972973,False,False,L23H6,0.7578828828828829,True,False
codecontests_java_91,151657,<tool_call>,40,I,L2H14,0.21641791044776118,False,False,MLP11,0.5951492537313433,False,False,MLP16,0.8507462686567164,False,False,L24H6,0.9743470149253731,True,True,L21H12,0.980410447761194,True,True,MLP27,0.9992420708955224,True,True,L16H4,0.09333333333333334,False,False,MLP17,0.26222222222222225,False,False,L23H6,0.4222222222222222,False,False
apps_python_92,151657,<tool_call>,40,I,L2H14,-0.4351145038167939,False,False,MLP11,-0.20610687022900764,False,False,MLP16,0.5324427480916031,False,False,L24H6,0.6946564885496184,False,False,L21H12,0.3893129770992366,False,False,MLP27,0.8897900763358778,True,True,L16H4,0.0,False,False,MLP17,0.46503496503496505,False,False,L23H6,0.6520979020979021,True,False
codecontests_java_92,151657,<tool_call>,40,I,L2H14,0.18410041841004185,False,False,MLP11,0.6527196652719666,False,False,MLP16,0.7604602510460251,False,False,L24H6,0.9032426778242678,True,True,L21H12,0.8650627615062761,True,True,MLP27,0.9797332635983264,True,True,L16H4,0.18803418803418803,False,False,MLP17,0.36752136752136755,False,False,L23H6,0.6175213675213675,False,False
apps_python_93,151657,<tool_call>,40,I,L2H14,0.1506849315068493,False,False,MLP11,0.3972602739726027,False,False,MLP16,0.45662100456621,False,False,L24H6,0.6757990867579908,False,False,L21H12,0.3561643835616438,False,False,MLP27,0.8710045662100456,False,False,L16H4,0.17410714285714285,False,False,MLP17,0.7276785714285714,True,False,L23H6,0.9068080357142857,True,True
codecontests_cpp_93,151657,<tool_call>,40,I,L2H14,0.031007751937984496,False,False,MLP11,0.07751937984496124,False,False,MLP16,0.5562015503875969,False,False,L24H6,0.7441860465116279,False,False,L21H12,0.752906976744186,False,False,MLP27,0.9307170542635659,True,True,L16H4,0.2974683544303797,False,False,MLP17,0.6914556962025317,False,False,L23H6,0.8037974683544303,True,True
codecontests_java_93,151657,<tool_call>,40,I,L2H14,0.08786610878661087,False,False,MLP11,0.7322175732217573,False,False,MLP16,0.9267782426778243,True,True,L24H6,0.9694037656903766,True,True,L21H12,0.9550209205020921,True,True,MLP27,0.9955870815899581,True,True,L16H4,0.08955223880597014,False,False,MLP17,0.34328358208955223,False,False,L23H6,0.5447761194029851,False,False
apps_python_94,151657,<tool_call>,40,I,L2H14,-0.037383177570093455,False,False,MLP11,-0.4205607476635514,False,False,MLP16,0.22429906542056074,False,False,L24H6,0.6308411214953271,False,False,L21H12,0.6799065420560748,False,False,MLP27,0.915303738317757,True,True,L16H4,0.04184100418410042,False,False,MLP17,0.3598326359832636,False,False,L23H6,0.5585774058577406,False,False
codecontests_cpp_94,151657,<tool_call>,40,I,L2H14,-0.1297071129707113,False,False,MLP11,-0.15481171548117154,False,False,MLP16,0.4602510460251046,False,False,L24H6,0.7259414225941423,False,False,L21H12,0.6527196652719666,False,False,MLP27,0.928347280334728,True,True,L16H4,0.009708737864077669,False,False,MLP17,0.6747572815533981,False,False,L23H6,0.8525485436893204,True,True
codecontests_java_94,151657,<tool_call>,40,I,L2H14,0.0423728813559322,False,False,MLP11,0.3432203389830508,False,False,MLP16,0.4661016949152542,False,False,L24H6,0.784957627118644,False,False,L21H12,0.722457627118644,False,False,MLP27,0.9594809322033898,True,True,L16H4,0.24087591240875914,False,False,MLP17,0.6733576642335767,False,False,L23H6,0.9096715328467153,True,True
apps_python_95,151657,<tool_call>,40,I,L2H14,-0.05343511450381679,False,False,MLP11,0.4351145038167939,False,False,MLP16,0.5038167938931297,False,False,L24H6,0.6164122137404581,False,False,L21H12,0.33969465648854963,False,False,MLP27,0.9499045801526718,True,True,L16H4,0.12903225806451613,False,False,MLP17,0.4161290322580645,False,False,L23H6,0.6612903225806451,False,False
codecontests_cpp_95,151657,<tool_call>,40,I,L2H14,0.060085836909871244,False,False,MLP11,0.6094420600858369,False,False,MLP16,0.4291845493562232,False,False,L24H6,0.7639484978540773,False,False,L21H12,0.73068669527897,False,False,MLP27,0.9396459227467812,True,True,L16H4,0.26180257510729615,False,False,MLP17,0.6802575107296137,False,False,L23H6,0.8047210300429185,False,False
codecontests_java_95,151657,<tool_call>,40,I,L2H14,0.22981366459627328,False,False,MLP11,0.7950310559006211,False,False,MLP16,0.9429347826086957,True,True,L24H6,0.9815605590062112,True,True,L21H12,0.6692546583850931,False,False,MLP27,0.953998447204969,True,True,L16H4,0.1897810218978102,False,False,MLP17,0.8375912408759124,True,True,L23H6,0.9432025547445255,True,True
humaneval_python_95,151657,<tool_call>,40,I,L2H14,0.05202312138728324,False,False,MLP11,0.17341040462427745,False,False,MLP16,0.4421965317919075,False,False,L24H6,0.6242774566473989,False,False,L21H12,0.49710982658959535,False,False,MLP27,0.8829479768786127,False,False,L16H4,0.25748502994011974,False,False,MLP17,0.8023952095808383,True,True,L23H6,0.9098053892215568,True,True
apps_python_96,151657,<tool_call>,40,I,L2H14,0.17801047120418848,False,False,MLP11,0.4293193717277487,False,False,MLP16,0.6178010471204188,False,False,L24H6,0.8403141361256544,False,False,L21H12,0.6924083769633508,False,False,MLP27,0.9018324607329843,True,True,L16H4,0.34285714285714286,False,False,MLP17,0.6346938775510204,True,False,L23H6,0.7826530612244897,True,True
codecontests_java_96,151657,<tool_call>,40,I,L2H14,0.21923076923076923,False,False,MLP11,0.48846153846153845,False,False,MLP16,0.7153846153846154,False,False,L24H6,0.9043269230769231,True,True,L21H12,0.9336538461538462,True,True,MLP27,0.9879807692307693,True,True,L16H4,0.1103448275862069,False,False,MLP17,0.3275862068965517,False,False,L23H6,0.5793103448275863,False,False
mbpp_python_96,151657,<tool_call>,40,I,L2H14,0.17412935323383086,False,False,MLP11,0.1791044776119403,False,False,MLP16,0.5920398009950248,False,False,L24H6,0.7014925373134329,False,False,L21H12,0.527363184079602,False,False,MLP27,0.7027363184079602,False,False,L16H4,0.09774436090225563,False,False,MLP17,0.7988721804511278,True,True,L23H6,0.9111842105263158,True,True
apps_python_97,151657,<tool_call>,40,I,L2H14,0.055944055944055944,False,False,MLP11,0.2202797202797203,False,False,MLP16,0.5891608391608392,False,False,L24H6,0.7237762237762237,False,False,L21H12,0.4755244755244755,False,False,MLP27,0.9486451048951049,True,True,L16H4,0.21428571428571427,False,False,MLP17,0.7130952380952381,False,False,L23H6,0.8773809523809524,True,True
humaneval_python_97,151657,<tool_call>,40,I,L2H14,0.10752688172043011,False,False,MLP11,0.1881720430107527,False,False,MLP16,0.4112903225806452,False,False,L24H6,0.5967741935483871,False,False,L21H12,0.42473118279569894,False,False,MLP27,0.8669354838709677,False,False,L16H4,0.2974683544303797,False,False,MLP17,0.6787974683544303,False,False,L23H6,0.870253164556962,True,True
