sample_id,family,step_idx,step_label,nodes,rescue_ratio,decision_score,top1_success,boundary_flip
codecontests_java_172,query,3,query_to_l21h12,L20H5|L21H12,0.8980654761904762,0.1484375,True,True
codecontests_java_172,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9360119047619048,0.6171875,True,True
codecontests_java_172,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9674479166666666,1.2119140625,True,True
codecontests_java_172,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9771205357142857,1.4892578125,True,True
codecontests_java_172,suppress,1,no_tool_read,L16H4,0.23943661971830985,-2.5142822265625,False,False
codecontests_java_172,suppress,2,no_tool_writer,L16H4|MLP17,0.5751173708920188,-1.2451171875,False,False
codecontests_java_172,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8016431924882629,-0.0625,True,False
apps_python_173,query,1,user_query_read,L20H5,0.4292929292929293,-3.5023193359375,False,False
apps_python_173,query,2,query_to_l21h1,L20H5|L21H1,0.7992424242424242,-0.94921875,False,False
apps_python_173,query,3,query_to_l21h12,L20H5|L21H12,0.8308080808080808,-0.6640625,False,False
apps_python_173,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9422348484848485,0.634765625,True,True
apps_python_173,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9619633838383839,1.0380859375,True,True
apps_python_173,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9894255050505051,2.0283203125,True,True
apps_python_173,suppress,1,no_tool_read,L16H4,0.13025210084033614,-3.22943115234375,False,False
apps_python_173,suppress,2,no_tool_writer,L16H4|MLP17,0.37815126050420167,-2.263427734375,False,False
apps_python_173,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.6050420168067226,-1.271484375,False,False
codecontests_cpp_173,query,1,user_query_read,L20H5,0.4429530201342282,-2.5498046875,False,False
codecontests_cpp_173,query,2,query_to_l21h1,L20H5|L21H1,0.8515100671140939,-0.078125,True,False
codecontests_cpp_173,query,3,query_to_l21h12,L20H5|L21H12,0.8917785234899329,0.33203125,True,True
codecontests_cpp_173,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9735738255033557,1.814453125,True,True
codecontests_cpp_173,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9829068791946308,2.18603515625,True,True
codecontests_cpp_173,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9963821308724832,3.373779296875,True,True
codecontests_cpp_173,suppress,1,no_tool_read,L16H4,0.125,-4.3724365234375,False,False
codecontests_cpp_173,suppress,2,no_tool_writer,L16H4|MLP17,0.403125,-2.950439453125,False,False
codecontests_cpp_173,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.6328125,-1.689453125,False,False
codecontests_java_173,query,1,user_query_read,L20H5,0.30916030534351147,-5.648590087890625,False,False
codecontests_java_173,query,2,query_to_l21h1,L20H5|L21H1,0.5477099236641222,-3.65966796875,False,False
codecontests_java_173,query,3,query_to_l21h12,L20H5|L21H12,0.8234732824427481,-1.16015625,False,False
codecontests_java_173,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9217557251908397,0.078125,False,True
codecontests_java_173,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9817509541984732,1.5693359375,True,True
codecontests_java_173,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9975548664122137,2.85498046875,True,True
codecontests_java_173,suppress,1,no_tool_read,L16H4,0.12121212121212122,-3.61981201171875,False,False
codecontests_java_173,suppress,2,no_tool_writer,L16H4|MLP17,0.4431818181818182,-2.20703125,False,False
codecontests_java_173,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7291666666666666,-0.609375,False,False
apps_python_174,query,1,user_query_read,L20H5,0.7560240963855421,-0.943359375,False,False
apps_python_174,query,2,query_to_l21h1,L20H5|L21H1,0.9644201807228916,1.5498046875,True,True
apps_python_174,query,3,query_to_l21h12,L20H5|L21H12,0.9719503012048193,1.7841796875,True,True
apps_python_174,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9760918674698795,2.0009765625,True,True
apps_python_174,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9935993975903614,3.138671875,True,True
apps_python_174,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9974585843373494,4.01806640625,True,True
apps_python_174,suppress,1,no_tool_read,L16H4,0.12432432432432433,-5.061065673828125,False,False
apps_python_174,suppress,2,no_tool_writer,L16H4|MLP17,0.5081081081081081,-2.7626953125,False,False
apps_python_174,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7202702702702702,-1.25390625,False,False
codecontests_cpp_174,query,1,user_query_read,L20H5,0.2995169082125604,-2.2451171875,False,False
codecontests_cpp_174,query,2,query_to_l21h1,L20H5|L21H1,0.5628019323671497,-1.302734375,False,False
codecontests_cpp_174,query,3,query_to_l21h12,L20H5|L21H12,0.8333333333333334,-0.05078125,False,False
codecontests_cpp_174,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9242149758454107,0.6376953125,True,True
codecontests_cpp_174,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9610507246376812,1.0693359375,True,True
codecontests_cpp_174,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.976147342995169,1.3525390625,True,True
codecontests_cpp_174,suppress,1,no_tool_read,L16H4,0.30124223602484473,-1.72509765625,False,False
codecontests_cpp_174,suppress,2,no_tool_writer,L16H4|MLP17,0.5838509316770186,-0.8681640625,False,False
codecontests_cpp_174,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7236024844720497,-0.322265625,False,False
codecontests_java_174,query,1,user_query_read,L20H5,0.44527363184079605,-3.455810546875,False,False
codecontests_java_174,query,2,query_to_l21h1,L20H5|L21H1,0.6902985074626866,-1.798828125,False,False
codecontests_java_174,query,3,query_to_l21h12,L20H5|L21H12,0.9788557213930348,1.7265625,True,True
codecontests_java_174,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9860851990049752,2.08447265625,True,True
codecontests_java_174,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9911380597014925,2.4287109375,True,True
codecontests_java_174,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9948305348258707,2.764404296875,True,True
codecontests_java_174,suppress,1,no_tool_read,L16H4,0.22377622377622378,-3.4576416015625,False,False
codecontests_java_174,suppress,2,no_tool_writer,L16H4|MLP17,0.5716783216783217,-1.787109375,False,False
codecontests_java_174,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.743006993006993,-0.796875,False,False
apps_python_175,query,1,user_query_read,L20H5,0.31443298969072164,-2.0570068359375,False,False
apps_python_175,query,2,query_to_l21h1,L20H5|L21H1,0.7783505154639175,-0.376953125,False,False
apps_python_175,query,3,query_to_l21h12,L20H5|L21H12,0.7783505154639175,-0.376953125,False,False
apps_python_175,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9207474226804123,0.462890625,True,True
apps_python_175,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9713273195876289,0.9912109375,True,True
apps_python_175,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9110824742268041,0.3828125,True,True
apps_python_175,suppress,1,no_tool_read,L16H4,0.21074380165289255,-1.4749755859375,False,False
apps_python_175,suppress,2,no_tool_writer,L16H4|MLP17,0.6033057851239669,-0.5302734375,False,False
apps_python_175,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8047520661157025,0.205078125,True,True
codecontests_cpp_175,query,1,user_query_read,L20H5,0.6192052980132451,-0.6640625,False,False
codecontests_cpp_175,query,2,query_to_l21h1,L20H5|L21H1,0.9557119205298014,1.5126953125,True,True
codecontests_cpp_175,query,3,query_to_l21h12,L20H5|L21H12,0.9416390728476821,1.2841796875,True,True
codecontests_cpp_175,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9893418874172185,2.537353515625,True,True
codecontests_cpp_175,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9928083609271523,2.7799072265625,True,True
codecontests_cpp_175,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9925496688741722,2.748046875,True,True
codecontests_cpp_175,suppress,1,no_tool_read,L16H4,0.11940298507462686,-3.6854248046875,False,False
codecontests_cpp_175,suppress,2,no_tool_writer,L16H4|MLP17,0.40671641791044777,-2.454345703125,False,False
codecontests_cpp_175,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.621268656716418,-1.47119140625,False,False
codecontests_java_175,query,1,user_query_read,L20H5,0.41081081081081083,-3.3843994140625,False,False
codecontests_java_175,query,2,query_to_l21h1,L20H5|L21H1,0.8439189189189189,-0.42578125,False,False
codecontests_java_175,query,3,query_to_l21h12,L20H5|L21H12,0.96875,1.4208984375,True,True
codecontests_java_175,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9931587837837837,2.67919921875,True,True
codecontests_java_175,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9942989864864865,2.795166015625,True,True
codecontests_java_175,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9952913851351352,2.9102783203125,True,True
codecontests_java_175,suppress,1,no_tool_read,L16H4,0.21768707482993196,-3.58551025390625,False,False
codecontests_java_175,suppress,2,no_tool_writer,L16H4|MLP17,0.4217687074829932,-2.610595703125,False,False
codecontests_java_175,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7159863945578231,-1.01953125,False,False
mbpp_python_175,query,1,user_query_read,L20H5,0.19911504424778761,-2.821319580078125,False,False
mbpp_python_175,query,2,query_to_l21h1,L20H5|L21H1,0.5176991150442478,-1.60498046875,False,False
mbpp_python_175,query,3,query_to_l21h12,L20H5|L21H12,0.5221238938053098,-1.57666015625,False,False
mbpp_python_175,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.7555309734513275,-0.501953125,False,False
mbpp_python_175,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.8838495575221239,0.30078125,True,True
mbpp_python_175,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9402654867256637,1.1171875,True,True
mbpp_python_175,suppress,1,no_tool_read,L16H4,0.04568527918781726,-2.93735408782959,False,False
mbpp_python_175,suppress,2,no_tool_writer,L16H4|MLP17,0.5710659898477157,-1.0771484375,False,False
mbpp_python_175,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7271573604060914,-0.24609375,True,False
apps_python_176,query,1,user_query_read,L20H5,0.0,-3.484408140182495,False,False
apps_python_176,query,2,query_to_l21h1,L20H5|L21H1,0.33183856502242154,-2.31964111328125,False,False
apps_python_176,query,3,query_to_l21h12,L20H5|L21H12,0.4798206278026906,-1.7855224609375,False,False
apps_python_176,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.7062780269058296,-0.921875,False,False
apps_python_176,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.859304932735426,-0.22265625,False,False
apps_python_176,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9562780269058296,0.42578125,False,True
apps_python_176,suppress,1,no_tool_read,L16H4,0.20121951219512196,-1.0072021484375,False,False
apps_python_176,suppress,2,no_tool_writer,L16H4|MLP17,0.9123475609756098,0.9658203125,True,True
apps_python_176,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.9563643292682927,1.662841796875,True,True
codecontests_java_176,query,1,user_query_read,L20H5,0.3007518796992481,-5.80377197265625,False,False
codecontests_java_176,query,2,query_to_l21h1,L20H5|L21H1,0.518796992481203,-3.97509765625,False,False
codecontests_java_176,query,3,query_to_l21h12,L20H5|L21H12,0.693609022556391,-2.45947265625,False,False
codecontests_java_176,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.8477443609022557,-0.953125,False,False
codecontests_java_176,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.943609022556391,0.3984375,True,True
codecontests_java_176,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9924224624060151,2.10888671875,True,True
codecontests_java_176,suppress,1,no_tool_read,L16H4,0.13168724279835392,-3.291717529296875,False,False
codecontests_java_176,suppress,2,no_tool_writer,L16H4|MLP17,0.5679012345679012,-1.4287109375,False,False
codecontests_java_176,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7551440329218106,-0.3359375,False,False
codecontests_cpp_177,query,1,user_query_read,L20H5,0.4883720930232558,-0.9130859375,False,False
codecontests_cpp_177,query,2,query_to_l21h1,L20H5|L21H1,0.8449612403100775,0.37890625,True,True
codecontests_cpp_177,query,3,query_to_l21h12,L20H5|L21H12,0.8948643410852714,0.7099609375,True,True
codecontests_cpp_177,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9559108527131783,1.3486328125,True,True
codecontests_cpp_177,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9737160852713178,1.681396484375,True,True
codecontests_cpp_177,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9748062015503876,1.70703125,True,True
codecontests_cpp_177,suppress,1,no_tool_read,L16H4,0.3349282296650718,-2.14697265625,False,False
codecontests_cpp_177,suppress,2,no_tool_writer,L16H4|MLP17,0.6148325358851675,-1.1318359375,False,False
codecontests_cpp_177,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7811004784688995,-0.396484375,False,False
codecontests_java_177,query,1,user_query_read,L20H5,0.1437908496732026,-4.0901336669921875,False,False
codecontests_java_177,query,2,query_to_l21h1,L20H5|L21H1,0.4444444444444444,-2.6162109375,False,False
codecontests_java_177,query,3,query_to_l21h12,L20H5|L21H12,0.8725490196078431,-0.0078125,True,False
codecontests_java_177,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9191176470588235,0.4609375,True,True
codecontests_java_177,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9646650326797386,1.1435546875,True,True
codecontests_java_177,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9911662581699346,2.020263671875,True,True
codecontests_java_177,suppress,1,no_tool_read,L16H4,0.18048780487804877,-2.6114501953125,False,False
codecontests_java_177,suppress,2,no_tool_writer,L16H4|MLP17,0.5609756097560976,-1.162109375,False,False
codecontests_java_177,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7341463414634146,-0.19921875,True,False
mbpp_python_177,query,1,user_query_read,L20H5,0.031007751937984496,-3.9050979614257812,False,False
mbpp_python_177,query,2,query_to_l21h1,L20H5|L21H1,0.47674418604651164,-2.052978515625,False,False
mbpp_python_177,query,3,query_to_l21h12,L20H5|L21H12,0.560077519379845,-1.6787109375,False,False
mbpp_python_177,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.7422480620155039,-0.775390625,False,False
mbpp_python_177,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.8546511627906976,-0.05859375,False,False
mbpp_python_177,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9234496124031008,0.6015625,True,True
mbpp_python_177,suppress,1,no_tool_read,L16H4,0.14450867052023122,-2.307037353515625,False,False
mbpp_python_177,suppress,2,no_tool_writer,L16H4|MLP17,0.7369942196531792,-0.298828125,False,False
mbpp_python_177,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.9255780346820809,1.166015625,True,True
apps_python_178,query,1,user_query_read,L20H5,0.26976744186046514,-2.434814453125,False,False
apps_python_178,query,2,query_to_l21h1,L20H5|L21H1,0.6069767441860465,-1.16015625,False,False
apps_python_178,query,3,query_to_l21h12,L20H5|L21H12,0.6116279069767442,-1.1435546875,False,False
apps_python_178,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.7813953488372093,-0.330078125,False,False
apps_python_178,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.8872093023255814,0.375,True,True
apps_python_178,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9351744186046511,0.8681640625,True,True
apps_python_178,suppress,1,no_tool_read,L16H4,0.15789473684210525,-2.493560791015625,False,False
apps_python_178,suppress,2,no_tool_writer,L16H4|MLP17,0.8039473684210526,-0.05859375,True,False
apps_python_178,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.9217105263157894,0.876953125,True,True
codecontests_cpp_178,query,1,user_query_read,L20H5,0.48188405797101447,-2.174072265625,False,False
codecontests_cpp_178,query,2,query_to_l21h1,L20H5|L21H1,0.9112318840579711,0.4921875,True,True
codecontests_cpp_178,query,3,query_to_l21h12,L20H5|L21H12,0.9003623188405797,0.375,True,True
codecontests_cpp_178,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.986129981884058,1.971435546875,True,True
codecontests_cpp_178,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9942821557971014,2.428466796875,True,True
codecontests_cpp_178,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9996603260869565,3.57666015625,True,True
codecontests_cpp_178,suppress,1,no_tool_read,L16H4,0.16143497757847533,-2.91162109375,False,False
codecontests_cpp_178,suppress,2,no_tool_writer,L16H4|MLP17,0.336322869955157,-2.281005859375,False,False
codecontests_cpp_178,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.5695067264573991,-1.3583984375,False,False
codecontests_java_178,query,1,user_query_read,L20H5,0.27300613496932513,-7.3956298828125,False,False
codecontests_java_178,query,2,query_to_l21h1,L20H5|L21H1,0.5613496932515337,-4.45428466796875,False,False
codecontests_java_178,query,3,query_to_l21h12,L20H5|L21H12,0.7883435582822086,-2.04443359375,False,False
codecontests_java_178,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.8865030674846626,-0.8203125,False,False
codecontests_java_178,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9382668711656442,0.03125,True,True
codecontests_java_178,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9741180981595092,0.978515625,True,True
codecontests_java_178,suppress,1,no_tool_read,L16H4,0.3178294573643411,-2.712890625,False,False
codecontests_java_178,suppress,2,no_tool_writer,L16H4|MLP17,0.8362403100775194,0.0546875,False,True
codecontests_java_178,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.9639050387596899,1.9482421875,True,True
apps_python_179,query,1,user_query_read,L20H5,0.5546558704453441,-1.59912109375,False,False
apps_python_179,query,2,query_to_l21h1,L20H5|L21H1,0.8947368421052632,0.4296875,True,True
apps_python_179,query,3,query_to_l21h12,L20H5|L21H12,0.895242914979757,0.435546875,True,True
apps_python_179,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9501518218623481,1.1435546875,True,True
apps_python_179,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9693825910931174,1.5224609375,True,True
apps_python_179,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9638157894736842,1.3994140625,True,True
apps_python_179,suppress,1,no_tool_read,L16H4,0.03508771929824561,-3.437260627746582,False,False
apps_python_179,suppress,2,no_tool_writer,L16H4|MLP17,0.5548245614035088,-1.4560546875,False,False
apps_python_179,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.7697368421052632,-0.390625,False,False
codecontests_java_179,query,1,user_query_read,L20H5,0.4342105263157895,-3.99365234375,False,False
codecontests_java_179,query,2,query_to_l21h1,L20H5|L21H1,0.7346491228070176,-1.689453125,False,False
codecontests_java_179,query,3,query_to_l21h12,L20H5|L21H12,0.9653234649122807,1.1044921875,True,True
codecontests_java_179,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9902001096491229,2.10205078125,True,True
codecontests_java_179,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9931469298245614,2.373046875,True,True
codecontests_java_179,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9984066611842105,2.8323974609375,True,True
codecontests_java_179,suppress,1,no_tool_read,L16H4,0.0593607305936073,-3.2169342041015625,False,False
codecontests_java_179,suppress,2,no_tool_writer,L16H4|MLP17,0.3926940639269406,-1.96533203125,False,False
codecontests_java_179,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.6689497716894978,-0.693359375,False,False
apps_python_180,query,1,user_query_read,L20H5,0.4289340101522843,-1.7344970703125,False,False
apps_python_180,query,2,query_to_l21h1,L20H5|L21H1,0.6091370558375635,-1.13525390625,False,False
apps_python_180,query,3,query_to_l21h12,L20H5|L21H12,0.7550761421319797,-0.6005859375,False,False
apps_python_180,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.8134517766497462,-0.3544921875,False,False
apps_python_180,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.8876903553299492,0.01953125,False,True
apps_python_180,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.934010152284264,0.3125,False,True
apps_python_180,suppress,1,no_tool_read,L16H4,0.2872340425531915,-0.95654296875,False,False
apps_python_180,suppress,2,no_tool_writer,L16H4|MLP17,0.34308510638297873,-0.88134765625,False,False
apps_python_180,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.6768617021276596,-0.126953125,True,False
codecontests_java_180,query,1,user_query_read,L20H5,0.691304347826087,-0.21875,True,False
codecontests_java_180,query,2,query_to_l21h1,L20H5|L21H1,0.8766304347826087,0.6416015625,True,True
codecontests_java_180,query,3,query_to_l21h12,L20H5|L21H12,0.9767663043478261,1.880126953125,True,True
codecontests_java_180,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9864130434782609,2.2255859375,True,True
codecontests_java_180,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9905570652173913,2.4361572265625,True,True
codecontests_java_180,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9921535326086957,2.50152587890625,True,True
codecontests_java_180,suppress,1,no_tool_read,L16H4,0.0502092050209205,-3.5467281341552734,False,False
codecontests_java_180,suppress,2,no_tool_writer,L16H4|MLP17,0.39748953974895396,-2.22607421875,False,False
codecontests_java_180,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.600418410041841,-1.4072265625,False,False
apps_python_181,query,1,user_query_read,L20H5,0.32701421800947866,-2.19384765625,False,False
apps_python_181,query,2,query_to_l21h1,L20H5|L21H1,0.7322274881516587,-0.62109375,False,False
apps_python_181,query,3,query_to_l21h12,L20H5|L21H12,0.6848341232227488,-0.837890625,False,False
apps_python_181,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.889218009478673,0.275390625,True,True
apps_python_181,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9289099526066351,0.61328125,True,True
apps_python_181,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9502369668246445,0.8515625,True,True
apps_python_181,suppress,1,no_tool_read,L16H4,0.09655172413793103,-2.0430755615234375,False,False
apps_python_181,suppress,2,no_tool_writer,L16H4|MLP17,0.656896551724138,-0.509765625,False,False
apps_python_181,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8310344827586207,0.26171875,True,True
codecontests_cpp_181,query,1,user_query_read,L20H5,0.29310344827586204,-2.542236328125,False,False
codecontests_cpp_181,query,2,query_to_l21h1,L20H5|L21H1,0.7780172413793104,-0.384765625,False,False
codecontests_cpp_181,query,3,query_to_l21h12,L20H5|L21H12,0.8852370689655172,0.400390625,True,True
codecontests_cpp_181,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9660560344827587,1.501953125,True,True
codecontests_cpp_181,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9849811422413793,2.039306640625,True,True
codecontests_cpp_181,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9967672413793104,2.83203125,True,True
codecontests_cpp_181,suppress,1,no_tool_read,L16H4,0.15021459227467812,-3.088897705078125,False,False
codecontests_cpp_181,suppress,2,no_tool_writer,L16H4|MLP17,0.4721030042918455,-1.84716796875,False,False
codecontests_cpp_181,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.6502145922746781,-1.060546875,False,False
codecontests_java_181,query,1,user_query_read,L20H5,0.2183406113537118,-5.5912017822265625,False,False
codecontests_java_181,query,2,query_to_l21h1,L20H5|L21H1,0.519650655021834,-3.4075927734375,False,False
codecontests_java_181,query,3,query_to_l21h12,L20H5|L21H12,0.8122270742358079,-1.06640625,False,False
codecontests_java_181,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9050218340611353,-0.0625,True,False
codecontests_java_181,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9694323144104804,1.1171875,True,True
codecontests_java_181,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9983539164847162,2.87884521484375,True,True
codecontests_java_181,suppress,1,no_tool_read,L16H4,0.27848101265822783,-2.643310546875,False,False
codecontests_java_181,suppress,2,no_tool_writer,L16H4|MLP17,0.6814345991561181,-0.8203125,False,False
codecontests_java_181,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8090717299578059,0.0078125,False,True
apps_python_182,query,1,user_query_read,L20H5,0.2727272727272727,-2.479736328125,False,False
apps_python_182,query,2,query_to_l21h1,L20H5|L21H1,0.6863636363636364,-0.82421875,False,False
apps_python_182,query,3,query_to_l21h12,L20H5|L21H12,0.6068181818181818,-1.18359375,False,False
apps_python_182,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.8147727272727273,-0.12109375,False,False
apps_python_182,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.8931818181818182,0.46875,True,True
apps_python_182,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9761363636363637,1.67578125,True,True
apps_python_182,suppress,1,no_tool_read,L16H4,0.17674418604651163,-2.758544921875,False,False
apps_python_182,suppress,2,no_tool_writer,L16H4|MLP17,0.672093023255814,-0.8564453125,False,False
apps_python_182,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8395348837209302,0.08984375,True,True
codecontests_cpp_182,query,1,user_query_read,L20H5,0.30128205128205127,-3.391357421875,False,False
codecontests_cpp_182,query,2,query_to_l21h1,L20H5|L21H1,0.7884615384615384,-0.68359375,False,False
codecontests_cpp_182,query,3,query_to_l21h12,L20H5|L21H12,0.8084935897435898,-0.53125,False,False
codecontests_cpp_182,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9509214743589743,0.9951171875,True,True
codecontests_cpp_182,query,5,query_to_late_router,L20H5|L21H1|L21H12|L24H6,0.9721554487179487,1.4267578125,True,True
codecontests_cpp_182,query,6,query_to_late_writer,L20H5|L21H1|L21H12|L24H6|MLP27,0.9769631410256411,1.5517578125,True,True
codecontests_cpp_182,suppress,1,no_tool_read,L16H4,0.2857142857142857,-2.317626953125,False,False
codecontests_cpp_182,suppress,2,no_tool_writer,L16H4|MLP17,0.7047619047619048,-0.642578125,False,False
codecontests_cpp_182,suppress,3,no_tool_late_relay,L16H4|MLP17|L23H6,0.8273809523809523,0.078125,False,True
codecontests_java_182,query,1,user_query_read,L20H5,0.4776536312849162,-2.8779296875,False,False
codecontests_java_182,query,2,query_to_l21h1,L20H5|L21H1,0.8966480446927374,0.171875,True,True
codecontests_java_182,query,3,query_to_l21h12,L20H5|L21H12,0.971717877094972,1.568359375,True,True
codecontests_java_182,query,4,query_to_both_l21,L20H5|L21H1|L21H12,0.9938460195530726,2.746826171875,True,True
