sample_id,variant,semantic,frame,rank,pos,token,attn
codecontests_java_4,original_clean,tool,original,4,38,"{""",0.02975095994770527
codecontests_java_4,original_clean,tool,original,5,149, below,0.027688780799508095
codecontests_java_4,original_corrupt,no_tool,original,1,135, the,0.06731517612934113
codecontests_java_4,original_corrupt,no_tool,original,2,237,\n\n,0.058128345757722855
codecontests_java_4,original_corrupt,no_tool,original,3,18, query,0.05161917954683304
codecontests_java_4,original_corrupt,no_tool,original,4,232,assistant,0.0475040040910244
codecontests_java_4,original_corrupt,no_tool,original,5,149, below,0.03146888315677643
codecontests_java_4,tool_out,tool,out,1,238,\n\n,0.058973025530576706
codecontests_java_4,tool_out,tool,out,2,136, the,0.053909871727228165
codecontests_java_4,tool_out,tool,out,3,18, query,0.04646989330649376
codecontests_java_4,tool_out,tool,out,4,233,assistant,0.04608361795544624
codecontests_java_4,tool_out,tool,out,5,134,Write,0.031717877835035324
codecontests_java_4,no_tool_out,no_tool,out,1,238,\n\n,0.06187676265835762
codecontests_java_4,no_tool_out,no_tool,out,2,18, query,0.05033799260854721
codecontests_java_4,no_tool_out,no_tool,out,3,233,assistant,0.04954029992222786
codecontests_java_4,no_tool_out,no_tool,out,4,136, the,0.03646042197942734
codecontests_java_4,no_tool_out,no_tool,out,5,150, below,0.029301440343260765
codecontests_java_4,tool_manually,tool,manually,1,239,\n\n,0.06214813515543938
codecontests_java_4,tool_manually,tool,manually,2,18, query,0.05295581743121147
codecontests_java_4,tool_manually,tool,manually,3,234,assistant,0.04735087975859642
codecontests_java_4,tool_manually,tool,manually,4,137, the,0.03508686646819115
codecontests_java_4,tool_manually,tool,manually,5,151, below,0.024884872138500214
codecontests_java_4,no_tool_manually,no_tool,manually,1,239,\n\n,0.06167655810713768
codecontests_java_4,no_tool_manually,no_tool,manually,2,18, query,0.05180429667234421
codecontests_java_4,no_tool_manually,no_tool,manually,3,234,assistant,0.0469864085316658
codecontests_java_4,no_tool_manually,no_tool,manually,4,137, the,0.03755694627761841
codecontests_java_4,no_tool_manually,no_tool,manually,5,38,"{""",0.024094417691230774
codecontests_java_4,tool_properly,tool,properly,1,240,\n\n,0.06147461757063866
codecontests_java_4,tool_properly,tool,properly,2,18, query,0.05665910989046097
codecontests_java_4,tool_properly,tool,properly,3,235,assistant,0.04871174693107605
codecontests_java_4,tool_properly,tool,properly,4,137, add,0.02636430412530899
codecontests_java_4,tool_properly,tool,properly,5,38,"{""",0.023829318583011627
codecontests_java_4,no_tool_properly,no_tool,properly,1,240,\n\n,0.06300394237041473
codecontests_java_4,no_tool_properly,no_tool,properly,2,18, query,0.055743977427482605
codecontests_java_4,no_tool_properly,no_tool,properly,3,235,assistant,0.04762992262840271
codecontests_java_4,no_tool_properly,no_tool,properly,4,38,"{""",0.024055734276771545
codecontests_java_4,no_tool_properly,no_tool,properly,5,138, the,0.023845916613936424
