global_row_id,source_path,source_filename,dataset_name,language,sample_index,template_kind,original_first_user_line,original_prompt_sha1,original_prompt_char_length,dataset,split_local_id,original_source_id,original_source_path,original_source_split,original_source_row_index,rule_based_validation_passed,llm_audit_passed,repaired,replaced,mbpp_explicit_sanitized_subset,mbpp_sanitization_source,output_filename,assigned_candidate,assigned_candidate_type,assigned_candidate_slug,assigned_tool_call_prob,assigned_tool_call_rank,assigned_top1_token_id,assigned_top1_token_str,assigned_top1_prob,assigned_top2_token_id,assigned_top2_token_str,assigned_top2_prob,assigned_top1_top2_prob_gap,assigned_rendered_first_user_line,assigned_prompt_sha1,corrupt_candidate,corrupt_candidate_type,clean_candidate,clean_candidate_type,clean_candidate_slug,clean_rendered_first_user_line,precomputed_tool_call_prob,precomputed_is_tool_call_top1,corrupt_prompt_token_length,clean_prompt_token_length,token_length_aligned,clean_top1_token_id,clean_top1_token_str,clean_top1_prob,clean_top2_token_id,clean_top2_token_str,clean_top2_prob,clean_top1_top2_prob_gap,clean_tool_call_prob,clean_tool_call_rank,clean_is_tool_call_top1,clean_pass_p50
449,/root/autodl-tmp/datasets/codecontests_cpp_369.txt,codecontests_cpp_369.txt,codecontests,cpp,369,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,a2eb10fb09a04238cef74fde965aab6e25a6a745,1024,codecontests,369,939_A. Love Triangle,/root/autodl-tmp/data/CodeContests/data/train-00036-of-00039-146e1a11c054aeab.parquet,train,12456,True,True,True,False,,,codecontests_cpp_369.txt,properly develop,phrase,properly_develop,0.0036821672692894936,4,40,I,0.795126736164093,1249,To,0.12193663418292999,0.673190101981163,Properly develop the function body in solve.cpp based on the function definition and docstring below:,5a3555f5382bd55bf9079c7c894d7dbceb7fc300,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9185796976089478,True,237,237,True,151657,<tool_call>,0.9185796976089478,40,I,0.06654169410467148,0.8520380035042763,0.9185796976089478,1,True,True
460,/root/autodl-tmp/datasets/codecontests_cpp_379.txt,codecontests_cpp_379.txt,codecontests,cpp,379,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,bd2eb0b481177385bee484e1a1d81477e0eb9eed,1064,codecontests,379,1148_A. Another One Bites The Dust,/root/autodl-tmp/data/CodeContests/data/train-00037-of-00039-995207c374a4e6f2.parquet,train,12716,True,True,True,False,,,codecontests_cpp_379.txt,properly develop,phrase,properly_develop,0.003376447129994631,4,40,I,0.729109525680542,1249,To,0.20889337360858917,0.5202161520719528,Properly develop the function body in solve.cpp based on the function definition and docstring below:,6701b67a3b858cfa2fd7d932f59f5eef80f1a296,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9205721616744995,True,239,239,True,151657,<tool_call>,0.9205721616744995,40,I,0.06668602675199509,0.8538861349225044,0.9205721616744995,1,True,True
468,/root/autodl-tmp/datasets/codecontests_cpp_386.txt,codecontests_cpp_386.txt,codecontests,cpp,386,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,c98373a70859ea57acc5c5e2ad6fee4f18d65d6f,1078,codecontests,386,1515_A. Phoenix and Gold,/root/autodl-tmp/data/CodeContests/data/train-00037-of-00039-995207c374a4e6f2.parquet,train,12837,True,True,True,False,,,codecontests_cpp_386.txt,properly develop,phrase,properly_develop,0.007906540296971798,4,40,I,0.9138718247413635,785,The,0.05155711993575096,0.8623147048056126,Properly develop the function body in solve.cpp based on the function definition and docstring below:,eceb76f5019668106f87004cd67950321401a9a7,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9746984243392944,True,273,273,True,151657,<tool_call>,0.9746984243392944,40,I,0.022922711446881294,0.9517757128924131,0.9746984243392944,1,True,True
471,/root/autodl-tmp/datasets/codecontests_cpp_389.txt,codecontests_cpp_389.txt,codecontests,cpp,389,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,ff37c63632da37020f24a20d2c4db2db2f80a658,1056,codecontests,389,732_A. Buy a Shovel,/root/autodl-tmp/data/CodeContests/data/train-00037-of-00039-995207c374a4e6f2.parquet,train,12863,True,True,True,False,,,codecontests_cpp_389.txt,properly develop,phrase,properly_develop,0.012150799855589867,4,40,I,0.6634112000465393,1249,To,0.24405533075332642,0.4193558692932129,Properly develop the function body in solve.cpp based on the function definition and docstring below:,7b140b528c9d4eae75516d0a3501f8478ef7ae74,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9777483940124512,True,239,239,True,151657,<tool_call>,0.9777483940124512,40,I,0.017908087000250816,0.9598403070122004,0.9777483940124512,1,True,True
484,/root/autodl-tmp/datasets/codecontests_cpp_40.txt,codecontests_cpp_40.txt,codecontests,cpp,40,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,64847de383fd4afaf5ea8400e1dd19f637728211,1084,codecontests,40,1480_A. Yet Another String Game,/root/autodl-tmp/data/CodeContests/data/train-00004-of-00039-cefe355b4667b27e.parquet,train,1490,True,True,True,False,,,codecontests_cpp_40.txt,properly develop,phrase,properly_develop,0.009091471321880817,4,40,I,0.8183882236480713,1249,To,0.08625748008489609,0.7321307435631752,Properly develop the function body in solve.cpp based on the function definition and docstring below:,ca47cce2838d8ec07fc5a2fa4499fbf674334e37,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9532934427261353,True,238,238,True,151657,<tool_call>,0.9532934427261353,40,I,0.03696319833397865,0.9163302443921566,0.9532934427261353,1,True,True
495,/root/autodl-tmp/datasets/codecontests_cpp_41.txt,codecontests_cpp_41.txt,codecontests,cpp,41,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,7414031d68a56ebe17f25c6f08890ff9d17c8984,1064,codecontests,41,680_A. Bear and Five Cards,/root/autodl-tmp/data/CodeContests/data/train-00004-of-00039-cefe355b4667b27e.parquet,train,1515,True,True,True,False,,,codecontests_cpp_41.txt,properly develop,phrase,properly_develop,0.024769149720668793,4,40,I,0.6388047933578491,1249,To,0.266293466091156,0.3725113272666931,Properly develop the function body in solve.cpp based on the function definition and docstring below:,ef795dfad6b91405ea82c8a008c601fb83d03f9c,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.986863374710083,True,236,236,True,151657,<tool_call>,0.986863374710083,40,I,0.009674868546426296,0.9771885061636567,0.986863374710083,1,True,True
497,/root/autodl-tmp/datasets/codecontests_cpp_411.txt,codecontests_cpp_411.txt,codecontests,cpp,411,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,55bddc42797597e33b0d8d3c1e97dd884557c4f4,1073,codecontests,411,168_A. Wizards and Demonstration,/root/autodl-tmp/data/CodeContests/data/train-00000-of-00039-e991a271dbfa9925.parquet,train,31,True,True,True,False,,,codecontests_cpp_411.txt,properly develop,phrase,properly_develop,0.00954445917159319,4,40,I,0.5904948115348816,1249,To,0.35815322399139404,0.23234158754348755,Properly develop the function body in solve.cpp based on the function definition and docstring below:,fe0255d2ba50092ab2178d2cb8fd2bbb2703c612,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9551535248756409,True,244,244,True,151657,<tool_call>,0.9551535248756409,40,I,0.037035323679447174,0.9181182011961937,0.9551535248756409,1,True,True
503,/root/autodl-tmp/datasets/codecontests_cpp_417.txt,codecontests_cpp_417.txt,codecontests,cpp,417,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,d5535db583f09bb3bec46ed7a6029984597c47a0,1087,codecontests,417,"1374_B. Multiply by 2, divide by 6",/root/autodl-tmp/data/CodeContests/data/train-00000-of-00039-e991a271dbfa9925.parquet,train,231,True,True,True,False,,,codecontests_cpp_417.txt,properly develop,phrase,properly_develop,0.019185474142432213,4,40,I,0.9244078993797302,1249,To,0.027914701029658318,0.8964931983500719,Properly develop the function body in solve.cpp based on the function definition and docstring below:,01ebfc7896611f3b1161ce02767168df328aad0d,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9822943806648254,True,282,282,True,151657,<tool_call>,0.9822943806648254,40,I,0.015877310186624527,0.9664170704782009,0.9822943806648254,1,True,True
506,/root/autodl-tmp/datasets/codecontests_cpp_42.txt,codecontests_cpp_42.txt,codecontests,cpp,42,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,820782261c7be9ddf765dc544fd6598e8dd2cf72,1089,codecontests,42,1144_C. Two Shuffled Sequences,/root/autodl-tmp/data/CodeContests/data/train-00004-of-00039-cefe355b4667b27e.parquet,train,1474,True,True,True,True,,,codecontests_cpp_42.txt,properly develop,phrase,properly_develop,0.006091583054512739,4,40,I,0.9040711522102356,785,The,0.04501105099916458,0.859060101211071,Properly develop the function body in solve.cpp based on the function definition and docstring below:,107aea03c18efbb3ad62b74999c39218f16a123a,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9837324619293213,True,250,250,True,151657,<tool_call>,0.9837324619293213,40,I,0.012383364140987396,0.9713490977883339,0.9837324619293213,1,True,True
539,/root/autodl-tmp/datasets/codecontests_cpp_45.txt,codecontests_cpp_45.txt,codecontests,cpp,45,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,d83cae35da6a53e62f0359ef4e4ecb219b5bfd62,996,codecontests,45,1498_A. GCD Sum,/root/autodl-tmp/data/CodeContests/data/train-00004-of-00039-cefe355b4667b27e.parquet,train,1698,True,True,True,False,,,codecontests_cpp_45.txt,properly develop,phrase,properly_develop,0.001997409388422966,5,40,I,0.8058124780654907,1249,To,0.10905485600233078,0.6967576220631599,Properly develop the function body in solve.cpp based on the function definition and docstring below:,115d8364d288279679a06fff1898b3ad21332f99,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.8489529490470886,True,238,238,True,151657,<tool_call>,0.8489529490470886,40,I,0.1301911324262619,0.7187618166208267,0.8489529490470886,1,True,True
576,/root/autodl-tmp/datasets/codecontests_cpp_483.txt,codecontests_cpp_483.txt,codecontests,cpp,483,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,fd0fbe78cd43acfaef563f70a3ec2309ec3c122b,1073,codecontests,483,706_A. Beru-taxi,/root/autodl-tmp/data/CodeContests/data/train-00013-of-00039-30b8c3829ee3b962.parquet,train,4639,True,True,True,False,,,codecontests_cpp_483.txt,properly develop,phrase,properly_develop,0.004687571432441473,4,40,I,0.893293023109436,1249,To,0.05710631236433983,0.8361867107450962,Properly develop the function body in solve.cpp based on the function definition and docstring below:,9fcb11835dd1b714ebf3dd3e203a5dca79554a50,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9616612792015076,True,251,251,True,151657,<tool_call>,0.9616612792015076,40,I,0.03290623798966408,0.9287550412118435,0.9616612792015076,1,True,True
583,/root/autodl-tmp/datasets/codecontests_cpp_49.txt,codecontests_cpp_49.txt,codecontests,cpp,49,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,ee00eb1d7a89bbc7d1ca4d6186a0b227b0e79622,1051,codecontests,49,302_A. Eugeny and Array,/root/autodl-tmp/data/CodeContests/data/train-00005-of-00039-b7580d2d846c2136.parquet,train,1915,True,True,True,False,,,codecontests_cpp_49.txt,properly develop,phrase,properly_develop,0.041279181838035583,3,40,I,0.8291144967079163,1249,To,0.09902360290288925,0.730090893805027,Properly develop the function body in solve.cpp based on the function definition and docstring below:,be42e753fd352f8907eb8e2b4804eadfeca24867,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9932063221931458,True,269,269,True,151657,<tool_call>,0.9932063221931458,40,I,0.0052118683233857155,0.98799445386976,0.9932063221931458,1,True,True
587,/root/autodl-tmp/datasets/codecontests_cpp_493.txt,codecontests_cpp_493.txt,codecontests,cpp,493,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,06479552eb7ee4c6982ab9bc7451da131adcccb5,1078,codecontests,493,369_A. Valera and Plates,/root/autodl-tmp/data/CodeContests/data/train-00015-of-00039-19ccd7331d695677.parquet,train,5249,True,True,True,False,,,codecontests_cpp_493.txt,properly develop,phrase,properly_develop,0.002655714051797986,4,40,I,0.9454997181892395,1249,To,0.02855161763727665,0.9169481005519629,Properly develop the function body in solve.cpp based on the function definition and docstring below:,93b36f1ad853afc2675a4ad9d7eff14bf7f7a1c1,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9686270952224731,True,251,251,True,151657,<tool_call>,0.9686270952224731,40,I,0.025813037529587746,0.9428140576928854,0.9686270952224731,1,True,True
600,/root/autodl-tmp/datasets/codecontests_cpp_504.txt,codecontests_cpp_504.txt,codecontests,cpp,504,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,dbe5ef3f36ff36be31a345a9b7607fc3fa4d8a92,1170,codecontests,504,1321_A. Contest for Robots,/root/autodl-tmp/data/CodeContests/data/train-00018-of-00039-8c793837880f5507.parquet,train,6478,True,True,True,False,,,codecontests_cpp_504.txt,properly develop,phrase,properly_develop,0.01129923015832901,4,40,I,0.8976089358329773,1249,To,0.05738222226500511,0.8402267135679722,Properly develop the function body in solve.cpp based on the function definition and docstring below:,0d3f22257aa555a253d708d3d4a46fe92d1c5b07,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9044212698936462,True,262,262,True,151657,<tool_call>,0.9044212698936462,40,I,0.08412428200244904,0.8202969878911972,0.9044212698936462,1,True,True
657,/root/autodl-tmp/datasets/codecontests_cpp_556.txt,codecontests_cpp_556.txt,codecontests,cpp,556,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,6cc5c275ec0c8cc78f6691e621aded968954fe23,1064,codecontests,556,1248_B. Grow The Tree,/root/autodl-tmp/data/CodeContests/data/train-00027-of-00039-f8196766547533a2.parquet,train,9285,True,True,True,False,,,codecontests_cpp_556.txt,properly develop,phrase,properly_develop,0.00510591734200716,4,40,I,0.7577853202819824,785,The,0.11621014028787613,0.6415751799941063,Properly develop the function body in solve.cpp based on the function definition and docstring below:,a6955e343fd5dae5fff391605cc34484faf96ad5,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9629901647567749,True,231,231,True,151657,<tool_call>,0.9629901647567749,40,I,0.025662818923592567,0.9373273458331823,0.9629901647567749,1,True,True
659,/root/autodl-tmp/datasets/codecontests_cpp_558.txt,codecontests_cpp_558.txt,codecontests,cpp,558,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,44e6851ac014ef5c3f703ab4c00c176bace4b095,1065,codecontests,558,631_A. Interview,/root/autodl-tmp/data/CodeContests/data/train-00027-of-00039-f8196766547533a2.parquet,train,9319,True,True,True,False,,,codecontests_cpp_558.txt,properly develop,phrase,properly_develop,0.006959859281778336,4,40,I,0.9115617275238037,1249,To,0.04538398236036301,0.8661777451634407,Properly develop the function body in solve.cpp based on the function definition and docstring below:,35fb11bd51cabeddd20da735930696d80f8958b8,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.984128475189209,True,282,282,True,151657,<tool_call>,0.984128475189209,40,I,0.014037838205695152,0.9700906369835138,0.984128475189209,1,True,True
661,/root/autodl-tmp/datasets/codecontests_cpp_56.txt,codecontests_cpp_56.txt,codecontests,cpp,56,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,4b6c16667e8c28685f7a906943e901cde145fe25,1067,codecontests,56,1185_A. Ropewalkers,/root/autodl-tmp/data/CodeContests/data/train-00006-of-00039-65184bb9f7d61fde.parquet,train,2308,True,True,True,False,,,codecontests_cpp_56.txt,properly develop,phrase,properly_develop,0.0021610248368233442,4,40,I,0.6789737939834595,1249,To,0.22043053805828094,0.45854325592517853,Properly develop the function body in solve.cpp based on the function definition and docstring below:,bbca07ad34cafcdf1c2a44444fd994452627c4bf,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9101075530052185,True,237,237,True,151657,<tool_call>,0.9101075530052185,40,I,0.06592796742916107,0.8441795855760574,0.9101075530052185,1,True,True
695,/root/autodl-tmp/datasets/codecontests_cpp_590.txt,codecontests_cpp_590.txt,codecontests,cpp,590,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,af11f5a104453b7cdae3db199c5a500b6c7f5e1d,1020,codecontests,590,52_A. 123-sequence,/root/autodl-tmp/data/CodeContests/data/train-00032-of-00039-7b7d2068a3d9c359.parquet,train,11085,True,True,True,False,,,codecontests_cpp_590.txt,properly develop,phrase,properly_develop,0.020388852804899216,4,40,I,0.7650861144065857,1249,To,0.1506543755531311,0.6144317388534546,Properly develop the function body in solve.cpp based on the function definition and docstring below:,5774a0b3a22295dbbf5236e2aff936ebc84cf13e,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9724515080451965,True,238,238,True,151657,<tool_call>,0.9724515080451965,40,I,0.02286987006664276,0.9495816379785538,0.9724515080451965,1,True,True
730,/root/autodl-tmp/datasets/codecontests_cpp_621.txt,codecontests_cpp_621.txt,codecontests,cpp,621,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,fab3bf673a4e279f80c007e15249d3ba55a1e647,1056,codecontests,621,379_A. New Year Candles,/root/autodl-tmp/data/CodeContests/data/train-00000-of-00039-e991a271dbfa9925.parquet,train,40,True,True,True,False,,,codecontests_cpp_621.txt,properly develop,phrase,properly_develop,0.033770930022001266,4,40,I,0.5986040234565735,1249,To,0.28276050090789795,0.31584352254867554,Properly develop the function body in solve.cpp based on the function definition and docstring below:,9e411c372e9c2d6ee086cabc79ca7c3b753b1b66,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9660753607749939,True,231,231,True,151657,<tool_call>,0.9660753607749939,40,I,0.025745034217834473,0.9403303265571594,0.9660753607749939,1,True,True
741,/root/autodl-tmp/datasets/codecontests_cpp_64.txt,codecontests_cpp_64.txt,codecontests,cpp,64,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,26476a1576236e0fe34f8d9bada93372ec721f99,1056,codecontests,64,746_A. Compote,/root/autodl-tmp/data/CodeContests/data/train-00007-of-00039-05785de21e8b8429.parquet,train,2454,True,True,True,False,,,codecontests_cpp_64.txt,properly develop,phrase,properly_develop,0.03995966166257858,4,40,I,0.6250742673873901,1249,To,0.2605697214603424,0.36450454592704773,Properly develop the function body in solve.cpp based on the function definition and docstring below:,1e0ed6a70f859d37625364e9b990d209aaf6ed39,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9374173283576965,True,238,238,True,151657,<tool_call>,0.9374173283576965,40,I,0.05288546532392502,0.8845318630337715,0.9374173283576965,1,True,True
742,/root/autodl-tmp/datasets/codecontests_cpp_65.txt,codecontests_cpp_65.txt,codecontests,cpp,65,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,a80f7f0c973dac05c4d02977e722e970e130cb05,1083,codecontests,65,769_A. Year of University Entrance,/root/autodl-tmp/data/CodeContests/data/train-00007-of-00039-05785de21e8b8429.parquet,train,2455,True,True,True,False,,,codecontests_cpp_65.txt,properly develop,phrase,properly_develop,0.005233315285295248,4,40,I,0.7766928672790527,785,The,0.17330358922481537,0.6033892780542374,Properly develop the function body in solve.cpp based on the function definition and docstring below:,51e800fda2d7e576f616fe370b63bd7eb34a3aa3,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.9706299901008606,True,238,238,True,151657,<tool_call>,0.9706299901008606,40,I,0.02282702922821045,0.9478029608726501,0.9706299901008606,1,True,True
779,/root/autodl-tmp/datasets/codecontests_cpp_99.txt,codecontests_cpp_99.txt,codecontests,cpp,99,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,ea08f17a25a85b1e175b4916495769234cfbda47,1070,codecontests,99,1529_A. Eshag Loves Big Arrays,/root/autodl-tmp/data/CodeContests/data/train-00011-of-00039-5de236be5188959d.parquet,train,3886,True,True,True,False,,,codecontests_cpp_99.txt,properly develop,phrase,properly_develop,0.006536886096000671,4,40,I,0.8561630845069885,785,The,0.07027814537286758,0.7858849391341209,Properly develop the function body in solve.cpp based on the function definition and docstring below:,d0466327fedb7b2a59692e6d3048cb8e67ca9613,properly develop,phrase,properly add,phrase,properly_add,Properly add the function body in solve.cpp based on the function definition and docstring below:,0.981698751449585,True,239,239,True,151657,<tool_call>,0.981698751449585,40,I,0.014003181830048561,0.9676955696195364,0.981698751449585,1,True,True
451,/root/autodl-tmp/datasets/codecontests_cpp_370.txt,codecontests_cpp_370.txt,codecontests,cpp,370,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,c67b5191bde0e07c270a96caead1c90f37b2b7c4,1011,codecontests,370,1088_A. Ehab and another construction problem,/root/autodl-tmp/data/CodeContests/data/train-00036-of-00039-146e1a11c054aeab.parquet,train,12505,True,True,True,False,,,codecontests_cpp_370.txt,supply,verb,supply,0.010918030515313148,4,40,I,0.7654129862785339,785,The,0.1935267150402069,0.571886271238327,Supply the function body in solve.cpp based on the function definition and docstring below:,c8efea559a313a98f48d203a9993391790186a7e,supply,verb,save,verb,save,Save the function body in solve.cpp based on the function definition and docstring below:,0.9946603178977966,True,231,231,True,151657,<tool_call>,0.9946603178977966,40,I,0.004064949695020914,0.9905953682027757,0.9946603178977966,1,True,True
166,/root/autodl-tmp/datasets/codecontests_cpp_113.txt,codecontests_cpp_113.txt,codecontests,cpp,113,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,49fd360aae585750b11f72b5642c78611e7e436d,1062,codecontests,113,136_A. Presents,/root/autodl-tmp/data/CodeContests/data/train-00012-of-00039-da9476a39a1bdbb7.parquet,train,4400,True,True,True,False,,,codecontests_cpp_113.txt,develop,verb,develop,0.022735998034477234,3,40,I,0.7529128193855286,785,The,0.19036616384983063,0.5625466555356979,Develop the function body in solve.cpp based on the function definition and docstring below:,48aef9271559024e3bb0d0425da5e31488cc2ded,develop,verb,write,verb,write,Write the function body in solve.cpp based on the function definition and docstring below:,0.9323674440383911,True,237,237,True,151657,<tool_call>,0.9323674440383911,40,I,0.03190385922789574,0.9004635848104954,0.9323674440383911,1,True,True
167,/root/autodl-tmp/datasets/codecontests_cpp_114.txt,codecontests_cpp_114.txt,codecontests,cpp,114,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,8193b392ee25895a196709405294565cb9c6c306,1077,codecontests,114,1392_A. Omkar and Password,/root/autodl-tmp/data/CodeContests/data/train-00012-of-00039-da9476a39a1bdbb7.parquet,train,4401,True,True,True,False,,,codecontests_cpp_114.txt,develop,verb,develop,0.029969872906804085,3,40,I,0.875848114490509,1249,To,0.06344621628522873,0.8124018982052803,Develop the function body in solve.cpp based on the function definition and docstring below:,801d04d6565e0c7b9f59a8cebc8d1549ce9de6b1,develop,verb,write,verb,write,Write the function body in solve.cpp based on the function definition and docstring below:,0.9386805295944214,True,247,247,True,151657,<tool_call>,0.9386805295944214,40,I,0.052956730127334595,0.8857237994670868,0.9386805295944214,1,True,True
197,/root/autodl-tmp/datasets/codecontests_cpp_141.txt,codecontests_cpp_141.txt,codecontests,cpp,141,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,9e9ca9be37ab01fe5291e5e02aaccb2a96230640,1166,codecontests,141,664_A. Complicated GCD,/root/autodl-tmp/data/CodeContests/data/train-00014-of-00039-dc3ebb07a3cba8e4.parquet,train,4949,True,True,True,False,,,codecontests_cpp_141.txt,develop,verb,develop,0.03780613839626312,4,40,I,0.6701298356056213,1249,To,0.16943535208702087,0.5006944835186005,Develop the function body in solve.cpp based on the function definition and docstring below:,1226a92ec9e5c1c067fda7b8550cc6da1aa2b766,develop,verb,write,verb,write,Write the function body in solve.cpp based on the function definition and docstring below:,0.9510849714279175,True,376,376,True,151657,<tool_call>,0.9510849714279175,40,I,0.03687756881117821,0.9142074026167393,0.9510849714279175,1,True,True
204,/root/autodl-tmp/datasets/codecontests_cpp_148.txt,codecontests_cpp_148.txt,codecontests,cpp,148,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,5b4f454e5046dcb558987e0eaa295d6ab3e21de6,1081,codecontests,148,1430_B. Barrels,/root/autodl-tmp/data/CodeContests/data/train-00015-of-00039-19ccd7331d695677.parquet,train,5235,True,True,True,False,,,codecontests_cpp_148.txt,develop,verb,develop,0.034698355942964554,2,40,I,0.8948824405670166,151657,<tool_call>,0.034698355942964554,0.860184084624052,Develop the function body in solve.cpp based on the function definition and docstring below:,b9f695bdc663887be388486e97a858cb0d11f8a8,develop,verb,write,verb,write,Write the function body in solve.cpp based on the function definition and docstring below:,0.9564533233642578,True,248,248,True,151657,<tool_call>,0.9564533233642578,40,I,0.037085723131895065,0.9193676002323627,0.9564533233642578,1,True,True
205,/root/autodl-tmp/datasets/codecontests_cpp_149.txt,codecontests_cpp_149.txt,codecontests,cpp,149,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,46f8ee75ebee32e8d9ae0fec341151b93b7109e1,1101,codecontests,149,1462_B. Last Year's Substring,/root/autodl-tmp/data/CodeContests/data/train-00015-of-00039-19ccd7331d695677.parquet,train,5340,True,True,True,False,,,codecontests_cpp_149.txt,develop,verb,develop,0.030404692515730858,4,40,I,0.8885554075241089,785,The,0.039040397852659225,0.8495150096714497,Develop the function body in solve.cpp based on the function definition and docstring below:,84d4e335cd0d094a52b60cf832f696ded0949849,develop,verb,write,verb,write,Write the function body in solve.cpp based on the function definition and docstring below:,0.9642730355262756,True,288,288,True,151657,<tool_call>,0.9642730355262756,40,I,0.03299560770392418,0.9312774278223515,0.9642730355262756,1,True,True
210,/root/autodl-tmp/datasets/codecontests_cpp_153.txt,codecontests_cpp_153.txt,codecontests,cpp,153,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,29bafe462e7fb73eca0bea3b4e847e31ae9ee6ad,1110,codecontests,153,1352_A. Sum of Round Numbers,/root/autodl-tmp/data/CodeContests/data/train-00015-of-00039-19ccd7331d695677.parquet,train,5439,True,True,True,False,,,codecontests_cpp_153.txt,develop,verb,develop,0.04586731269955635,2,40,I,0.9212694764137268,151657,<tool_call>,0.04586731269955635,0.8754021637141705,Develop the function body in solve.cpp based on the function definition and docstring below:,892adb2a127f3a8db1fd5a0cdc42fb8eadf7bd2b,develop,verb,write,verb,write,Write the function body in solve.cpp based on the function definition and docstring below:,0.9754312038421631,True,288,288,True,151657,<tool_call>,0.9754312038421631,40,I,0.02293994463980198,0.9524912592023611,0.9754312038421631,1,True,True
236,/root/autodl-tmp/datasets/codecontests_cpp_177.txt,codecontests_cpp_177.txt,codecontests,cpp,177,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,842247fb2f2670c4283b0405bcd203a0e016cb8f,1026,codecontests,177,228_A. Is your horseshoe on the other hoof?,/root/autodl-tmp/data/CodeContests/data/train-00018-of-00039-8c793837880f5507.parquet,train,6180,True,True,True,False,,,codecontests_cpp_177.txt,develop,verb,develop,0.03941885754466057,4,40,I,0.7917489409446716,785,The,0.09456092119216919,0.6971880197525024,Develop the function body in solve.cpp based on the function definition and docstring below:,f0b1f48c5991cb9b01cc2296d71aec825462faa9,develop,verb,write,verb,write,Write the function body in solve.cpp based on the function definition and docstring below:,0.9719601273536682,True,227,227,True,151657,<tool_call>,0.9719601273536682,40,I,0.02017238922417164,0.9517877381294966,0.9719601273536682,1,True,True
